depth,GR,NPHI,RHOB
2500.0,124.04169517501796,0.09190709105748657,2.5415638129606406
2500.5,110.99255110768954,0.047858413369661276,2.611365344618116
2501.0,120.17927706197587,0.09820662306612901,2.602285980171235
2501.5,125.63350775880107,0.08535149900522726,2.6427813975314223
2502.0,131.57006836978053,0.05599091116853443,2.609332878179106
2502.5,117.36314205778334,0.07464223537459744,2.582233676566838
2503.0,118.63102985821128,0.08152438039192951,2.62477747254652
2503.5,123.56307376493479,0.09469883063097231,2.593638755885787
2504.0,123.05447169104752,0.09708392471961981,2.5334520926766313
2504.5,123.6934776967957,0.08986102203454613,2.5976436877393585
2505.0,120.21482154880617,0.07331002631723627,2.581514996781344
2505.5,121.5051514320807,0.07890392916585084,2.5845621335830375
2506.0,108.28643178517163,0.0891699773641736,2.616589108092646
2506.5,113.8208967536262,0.06637568347696604,2.5957770001595417
2507.0,118.62036022463496,0.07082199214360388,2.592427388615728
2507.5,121.53043951648434,0.09221781054148126,2.5595134442477665
2508.0,116.4508985660399,0.06663287310532015,2.5775590592305866
2508.5,122.30173943553113,0.044105322692053354,2.631722892385327
2509.0,123.83621749131329,0.0722927011207433,2.5603166205880714
2509.5,116.06691712731424,0.0852954347947963,2.6060131534703137
2510.0,118.2124565647139,0.08529756892703738,2.5550006401968313
2510.5,118.2575864091161,0.05846325403097338,2.5992545756742738
2511.0,123.22411569044166,0.07878426375872195,2.5774034879925463
2511.5,115.00764836570738,0.07925101383032708,2.613848690756291
2512.0,123.82711141222782,0.05307249196069008,2.5968088569072347
2512.5,119.9053354859824,0.08176860684640375,2.611320364434916
2513.0,117.5366780875951,0.053014978898124634,2.641146614975423
2513.5,123.45694336704192,0.09528123415742365,2.542419698877324
2514.0,121.46533546629952,0.08281218955820145,2.574310693178998
2514.5,122.83530332715509,0.07031905844083025,2.5727575692449696
2515.0,126.94316148797814,0.07489327839884838,2.573856025245709
2515.5,123.61534532283255,0.08135945001484392,2.6262666088313447
2516.0,123.04050212487292,0.0990917074366233,2.502501017774777
2516.5,115.76405364832893,0.07728664770785927,2.5540611013784282
2517.0,114.4538027110143,0.058285157032599,2.596269016457635
2517.5,124.53239611625082,0.07885445890015799,2.5988002286458656
2518.0,111.53022564105521,0.07771772143736803,2.629206650399901
2518.5,117.9748438140693,0.05989574143768421,2.6117849268561337
2519.0,113.9067542355803,0.07697677391814661,2.597563348268533
2519.5,122.73377055705191,0.07981308250812207,2.5740807274912174
2520.0,121.13670821833497,0.09185137553808455,2.6136431605692154
2520.5,129.04279933472156,0.11328887648240202,2.529129541007234
2521.0,118.58665333225707,0.06064814886309608,2.5786162455506916
2521.5,124.40498684605848,0.08007445844371455,2.6347130624904276
2522.0,119.2315401645428,0.10855978218074189,2.5706243898032763
2522.5,125.08776706972256,0.08946532202764176,2.5705211543083903
2523.0,120.17869053853435,0.08377025043704868,2.6466195974376197
2523.5,121.83461579190069,0.08187229741617266,2.557185463149798
2524.0,122.96440215872356,0.09126855451476418,2.5604157980245508
2524.5,119.41282045616006,0.09344036657550864,2.5572090736628477
2525.0,121.27102546150168,0.060301016755906905,2.642142759389923
2525.5,113.45379104058279,0.07452460533830679,2.5390689477735373
2526.0,117.63288385731296,0.04885626186702754,2.641251124476526
2526.5,121.69758163112868,0.08199282398259608,2.613292152947553
2527.0,118.3363908406211,0.08067858029298491,2.6207977126090523
2527.5,120.56382295099421,0.07392622085521092,2.5818077310773613
2528.0,125.89663951453724,0.06326332463550707,2.588845610007822
2528.5,122.52624219044013,0.11478986358123525,2.5382531187516233
2529.0,107.5385843390159,0.09086578486137385,2.5716199508275444
2529.5,117.43701021595159,0.09946353846857425,2.5480299056977778
2530.0,126.43065230314241,0.05524357646357894,2.588674594873437
2530.5,121.85325762635554,0.07509589986462194,2.5739498461080466
2531.0,120.19370138157446,0.0847539620168911,2.5648656382223667
2531.5,119.81636759974829,0.07332520672074365,2.6511392176393245
2532.0,126.45593093813764,0.10014561312709826,2.560481550684758
2532.5,124.07691086213629,0.08441553587954954,2.6169073658911546
2533.0,119.19728167004804,0.07472497959924986,2.6051668830633496
2533.5,117.96702644243476,0.0739342891527962,2.5957021221795515
2534.0,122.88621053727469,0.1032050179956696,2.570907907362826
2534.5,120.01006869854983,0.09492460279301956,2.6180009509083164
2535.0,118.36468584426072,0.06799960363741035,2.5608023562552473
2535.5,121.64376648313733,0.07244859539313599,2.5980597270459143
2536.0,110.61193166947488,0.08083391337340597,2.586560549780431
2536.5,119.28418807163567,0.046258605157954845,2.6496845392031063
2537.0,111.49678930447907,0.08104710611805754,2.6349017865058464
2537.5,114.6227050112753,0.10951575918458617,2.5378252267754298
2538.0,118.55623877701731,0.075427236621165,2.587928204296026
2538.5,122.83554373630214,0.08520432047273958,2.5676081451268074
2539.0,125.88246932608835,0.061191116543125604,2.611360170975551
2539.5,124.3454661649669,0.0914621509512901,2.538128462347516
2540.0,122.86309943088749,0.07672858334041431,2.596542825444253
2540.5,124.95832517247563,0.0891385001990269,2.6215419549294356
2541.0,119.99930662804786,0.07453749736918697,2.653103477733976
2541.5,113.62005522519254,0.07272333924468992,2.64554815433685
2542.0,120.84305259572635,0.10491416655031628,2.578852859497248
2542.5,120.84583635891524,0.08213070335426292,2.5354355750319235
2543.0,121.49656429413831,0.06549071858207876,2.621027577439503
2543.5,109.86470881346074,0.11088064094542818,2.576654575050807
2544.0,123.53015308025421,0.05561397552362657,2.610644176023028
2544.5,119.49139308526054,0.05059941115256649,2.605295765845793
2545.0,112.29305743501507,0.06890358721405533,2.6406994949811615
